date,year,day_number,ID_NR,sex,age_class,age_for_analyses,lat,lon,s_length,girth,condition,mass,cub_status,cub_number,to_remove,index,cub_status_complete,ecot,ID_mat,age_mat,litter_size
2008-04-25T00:00:00Z,2008,116,23963,f,c,0,77.343,17.767,93,NA,NA,20.75,NA,NA,0,23963_116_2008,n,C,7757,20,2
2008-04-25T00:00:00Z,2008,116,23964,f,c,0,77.343,17.767,95,NA,NA,20.75,NA,NA,0,23964_116_2008,n,C,7757,20,2
2008-04-25T00:00:00Z,2008,116,23965,m,subad,4,77.669,18.496,207,127,3,NA,NA,NA,0,23965_116_2008,n,NA,NA,NA,NA
2008-04-25T00:00:00Z,2008,116,23966,f,ad,14,77.748,18.477,197,113,2,152,c,2,0,23966_116_2008,c,O,NA,NA,NA
2008-04-25T00:00:00Z,2008,116,23967,m,c,0,77.748,18.477,76,NA,NA,10.75,NA,NA,0,23967_116_2008,n,O,23966,14,2
2008-04-25T00:00:00Z,2008,116,23968,f,c,0,77.748,18.477,79,NA,NA,12.5,NA,NA,0,23968_116_2008,n,O,23966,14,2
2008-04-26T00:00:00Z,2008,117,23798,m,subad,3,76.775,17.511,210,128,3,221,NA,NA,0,23798_117_2008,n,C,7757,NA,NA
2008-04-26T00:00:00Z,2008,117,23969,m,ad,15,76.962,16.187,238,176,3,NA,NA,NA,0,23969_117_2008,n,NA,NA,NA,NA
2008-04-26T00:00:00Z,2008,117,23970,f,ad,10,76.962,16.187,186,107,2,131,n,NA,0,23970_117_2008,n,NA,NA,NA,NA
2008-04-26T00:00:00Z,2008,117,23971,m,ad,18,76.964,16.264,228,173,4,NA,NA,NA,0,23971_117_2008,n,NA,NA,NA,NA
2008-04-26T00:00:00Z,2008,117,23972,f,ad,12,76.787,17.547,191,107,2,158,yr,2,0,23972_117_2008,n,C,NA,NA,NA
2008-04-26T00:00:00Z,2008,117,23973,m,yr,1,76.787,17.547,145,89,3,81,NA,NA,0,23973_117_2008,n,NA,NA,NA,NA
2008-04-26T00:00:00Z,2008,117,23974,f,yr,1,76.787,17.547,140,79,3,70,NA,NA,0,23974_117_2008,n,NA,NA,NA,NA
2008-04-27T00:00:00Z,2008,118,7802,f,ad,28,77.493,18.236,188,111,2,171,n,NA,0,7802_118_2008,n,C,NA,NA,NA
2008-04-27T00:00:00Z,2008,118,7803,f,ad,23,77.25,17.761,197,112,2,176,c,1,0,7803_118_2008,c,C,NA,NA,NA
2008-04-27T00:00:00Z,2008,118,23352,f,ad,24,77.721,18.492,200,114,2,165,yr,1,0,23352_118_2008,n,NA,NA,NA,NA
2008-04-27T00:00:00Z,2008,118,23639,f,ad,8,77.883,18.62,180,105,2,139,2yr,1,0,23639_118_2008,n,C,NA,NA,NA
2008-04-27T00:00:00Z,2008,118,23883,f,2yr,2,77.883,18.62,158,87,3,95,NA,NA,0,23883_118_2008,n,NA,NA,NA,NA
2008-04-27T00:00:00Z,2008,118,23975,f,c,0,77.25,17.761,85,NA,NA,14.75,NA,NA,0,23975_118_2008,n,C,7803,23,1
2008-04-27T00:00:00Z,2008,118,23976,m,ad,15,77.482,18.238,232,158,3,NA,NA,NA,0,23976_118_2008,n,NA,NA,NA,NA
2008-04-27T00:00:00Z,2008,118,23977,f,yr,1,77.721,18.492,157,86,3,82,NA,NA,0,23977_118_2008,n,C,NA,NA,NA
2008-04-27T00:00:00Z,2008,118,23978,m,ad,13,77.883,18.62,229,152,3,NA,NA,NA,0,23978_118_2008,n,NA,NA,NA,NA
2008-04-28T00:00:00Z,2008,119,23634,f,ad,14,77.404,16.23,190,108,2,148,c,2,0,23634_119_2008,c,NA,NA,NA,NA
2008-04-28T00:00:00Z,2008,119,23756,m,ad,11,77.498,16.103,224,157,3,NA,NA,NA,0,23756_119_2008,n,NA,NA,NA,NA
2008-04-28T00:00:00Z,2008,119,23979,f,ad,12,77.701,14.976,187,116,4,189,2yr,1,0,23979_119_2008,n,C,NA,NA,NA
2008-04-28T00:00:00Z,2008,119,23980,f,2yr,2,77.701,14.976,157,100,3,108,NA,NA,0,23980_119_2008,n,C,NA,NA,NA
2008-04-28T00:00:00Z,2008,119,23981,f,c,0,77.404,16.23,95,NA,NA,22.5,NA,NA,0,23981_119_2008,n,NA,23634,14,2
2008-04-28T00:00:00Z,2008,119,23982,m,c,0,77.404,16.23,97,NA,NA,23.5,NA,NA,0,23982_119_2008,n,NA,23634,14,2
2008-04-30T00:00:00Z,2008,121,7976,m,ad,14,76.97,16.364,228,155,4,NA,NA,NA,0,7976_121_2008,n,NA,NA,NA,NA
2008-05-01T00:00:00Z,2008,122,23343,f,ad,11,77.155,17.402,190,107,2,165,c,2,0,23343_122_2008,c,C,NA,NA,NA
2008-05-01T00:00:00Z,2008,122,23361,f,ad,12,77.377,18.026,201,118,3,201,n,NA,0,23361_122_2008,n,NA,NA,NA,NA
2008-05-01T00:00:00Z,2008,122,23741,m,ad,16,77.377,18.026,240,155,3,NA,NA,NA,0,23741_122_2008,n,NA,NA,NA,NA
2008-05-01T00:00:00Z,2008,122,23983,m,c,0,77.155,17.402,95,NA,NA,25,NA,NA,0,23983_122_2008,n,C,23343,11,2
2008-05-01T00:00:00Z,2008,122,23984,f,c,0,77.155,17.402,96,NA,NA,24.5,NA,NA,0,23984_122_2008,n,C,23343,11,2
2008-05-02T00:00:00Z,2008,123,23066,f,ad,13,77.264,17.798,NA,NA,NA,NA,NA,NA,0,23066_123_2008,n,NA,NA,NA,NA
2008-05-03T00:00:00Z,2008,124,23672,m,ad,8,78.531,16.124,231,159,3,NA,NA,NA,0,23672_124_2008,n,NA,NA,NA,NA
2008-05-04T00:00:00Z,2008,125,7773,f,ad,21,78.572,19.912,199,120,3,187,yr,1,0,7773_125_2008,n,C,NA,NA,NA
2008-05-04T00:00:00Z,2008,125,7796,m,ad,19,78.415,19.271,216,146,3,NA,NA,NA,0,7796_125_2008,n,NA,NA,NA,NA
2008-05-04T00:00:00Z,2008,125,7968,m,ad,14,78.551,19.405,226,142,2,NA,NA,NA,0,7968_125_2008,n,NA,NA,NA,NA
2008-05-04T00:00:00Z,2008,125,23698,m,ad,16,78.579,20.788,229,157,3,NA,NA,NA,0,23698_125_2008,n,NA,NA,NA,NA
2008-05-04T00:00:00Z,2008,125,23985,m,yr,1,78.572,19.912,146,94,3,83,NA,NA,0,23985_125_2008,n,NA,NA,NA,NA
2009-03-28T00:00:00Z,2009,87,23833,m,ad,15,79.643,11.134,220,159,3,NA,NA,NA,0,23833_87_2009,n,NA,NA,NA,NA
2009-03-28T00:00:00Z,2009,87,23869,f,ad,18,79.6545,11.304,201,108,2,169,yr,1,0,23869_87_2009,n,NA,NA,NA,NA
2009-03-28T00:00:00Z,2009,87,23881,f,ad,6,79.7696,11.9568,190,97,1,117,n,NA,0,23881_87_2009,n,C,NA,NA,NA
2009-03-28T00:00:00Z,2009,87,23986,m,yr,1,79.6545,11.304,146,80,3,64,NA,NA,0,23986_87_2009,n,NA,NA,NA,NA
2009-03-29T00:00:00Z,2009,88,23826,f,ad,10,79.658,12.126,194,108,2,139,c,2,0,23826_88_2009,c,O,NA,NA,NA
2009-03-29T00:00:00Z,2009,88,23987,f,c,0,79.658,12.126,75,NA,NA,11,NA,NA,0,23987_88_2009,n,O,23826,10,2
2009-03-29T00:00:00Z,2009,88,23988,f,c,0,79.658,12.126,76,NA,NA,11,NA,NA,0,23988_88_2009,n,O,23826,10,2
2009-04-01T00:00:00Z,2009,91,23688,f,ad,14,79.54,13.837,206,126,3,238,n,NA,0,23688_91_2009,n,C,NA,NA,NA
2009-04-01T00:00:00Z,2009,91,23820,m,ad,17,79.69,13.304,255,160,3,NA,NA,NA,0,23820_91_2009,n,NA,NA,NA,NA
2009-04-01T00:00:00Z,2009,91,23882,f,ad,5,79.618,12.737,196,110,2,152,n,NA,0,23882_91_2009,n,C,NA,NA,NA
2009-04-01T00:00:00Z,2009,91,23909,f,ad,13,79.37,14.068,205,112,2,172,yr,1,0,23909_91_2009,n,C,NA,NA,NA
2009-04-01T00:00:00Z,2009,91,23940,f,yr,1,79.37,14.068,139,76,NA,62,NA,NA,0,23940_91_2009,n,C,23909,NA,NA
2009-04-02T00:00:00Z,2009,92,23683,m,ad,7,78.886,16.442,218,137,3,233,NA,NA,0,23683_92_2009,n,C,7951,NA,NA
2009-04-02T00:00:00Z,2009,92,23825,m,ad,15,79.461,15.382,244,166,3,NA,NA,NA,0,23825_92_2009,n,NA,NA,NA,NA
2009-04-02T00:00:00Z,2009,92,23989,f,subad,4,79.461,15.382,190,113,3,165,NA,NA,0,23989_92_2009,n,C,NA,NA,NA
2009-04-02T00:00:00Z,2009,92,23990,f,ad,12,78.886,16.442,203,128,4,232,n,NA,0,23990_92_2009,n,NA,NA,NA,NA
2009-04-06T00:00:00Z,2009,96,7951,f,ad,22,79.429,15.37,204,128,3,208,yr,1,0,7951_96_2009,n,C,NA,NA,NA
2009-04-06T00:00:00Z,2009,96,23924,f,ad,11,79.481,18.035,190,117,4,175,n,NA,0,23924_96_2009,n,C,NA,NA,NA
2009-04-06T00:00:00Z,2009,96,23991,m,yr,1,79.429,15.37,156,95,3,91,NA,NA,0,23991_96_2009,n,NA,NA,NA,NA
2009-04-06T00:00:00Z,2009,96,23992,f,subad,4,79.861,15.905,187,114,4,200,NA,NA,0,23992_96_2009,n,C,NA,NA,NA
2009-04-06T00:00:00Z,2009,96,23993,f,ad,9,79.817,17.809,192,104,2,138,c,2,0,23993_96_2009,c,NA,NA,NA,NA
2009-04-06T00:00:00Z,2009,96,23994,f,c,0,79.817,17.809,68,NA,NA,9,NA,NA,0,23994_96_2009,n,NA,23993,9,2
2009-04-06T00:00:00Z,2009,96,23995,f,c,0,79.817,17.809,70,NA,NA,9,NA,NA,0,23995_96_2009,n,NA,23993,9,2
2009-04-06T00:00:00Z,2009,96,23996,m,subad,3,79.627,15.795,178,113,3,155,NA,NA,0,23996_96_2009,n,NA,NA,NA,NA
2009-04-13T00:00:00Z,2009,103,23997,m,ad,18,78.58,21.5151,223,177,3,NA,NA,NA,0,23997_103_2009,n,NA,NA,NA,NA
2009-04-13T00:00:00Z,2009,103,23998,f,ad,5,78.6123,20.9393,189,110,3,168,n,NA,0,23998_103_2009,n,O,NA,NA,NA
2009-04-14T00:00:00Z,2009,104,23106,f,ad,19,78.1941,20.4338,209,110,2,164,c,3,0,23106_104_2009,c,C,NA,NA,NA
2009-04-14T00:00:00Z,2009,104,23999,m,c,0,78.1941,20.4338,68,NA,NA,7.25,NA,NA,0,23999_104_2009,n,C,23106,19,3
2009-04-14T00:00:00Z,2009,104,26000,f,c,0,78.1941,20.4338,81,NA,NA,11.5,NA,NA,0,26000_104_2009,n,C,23106,19,3
2009-04-14T00:00:00Z,2009,104,26001,m,c,0,78.1941,20.4338,84,NA,NA,15.5,NA,NA,0,26001_104_2009,n,C,23106,19,3
2009-04-15T00:00:00Z,2009,105,23029,f,ad,21,76.934,25.155,199,132,3,203,n,NA,0,23029_105_2009,n,O,NA,NA,NA
2009-04-15T00:00:00Z,2009,105,26002,f,ad,13,76.703,25.451,201,120,4,191,n,NA,0,26002_105_2009,n,O,NA,NA,NA
2009-04-15T00:00:00Z,2009,105,26003,m,ad,17,76.934,25.155,237,157,3,NA,NA,NA,0,26003_105_2009,n,NA,NA,NA,NA
2009-04-15T00:00:00Z,2009,105,26004,m,ad,25,76.937,25.229,224,164,3,NA,NA,NA,0,26004_105_2009,n,NA,NA,NA,NA
2009-04-16T00:00:00Z,2009,106,7990,m,ad,14,78.34,19.327,227,145,3,NA,NA,NA,0,7990_106_2009,n,NA,NA,NA,NA
2009-04-16T00:00:00Z,2009,106,23639,f,ad,9,78.186,19.14,189,100,2,122,c,2,0,23639_106_2009,c,C,NA,NA,NA
2009-04-16T00:00:00Z,2009,106,26005,m,c,0,78.186,19.14,70,NA,NA,9.5,NA,NA,0,26005_106_2009,n,C,23639,9,2
2009-04-16T00:00:00Z,2009,106,26006,m,c,0,78.186,19.14,70,NA,NA,9.25,NA,NA,0,26006_106_2009,n,C,23639,9,2
2009-04-16T00:00:00Z,2009,106,26007,f,ad,5,78.045,18.95,176,110,3,142,n,NA,0,26007_106_2009,n,NA,NA,NA,NA
2009-04-18T00:00:00Z,2009,108,23731,f,ad,13,77.039,16.796,205,115,3,185,c,1,0,23731_108_2009,c,C,NA,NA,NA
2009-04-18T00:00:00Z,2009,108,23732,f,ad,6,76.989,16.536,192,110,2,154,n,NA,0,23732_108_2009,n,C,23731,NA,NA
2009-04-18T00:00:00Z,2009,108,23785,m,ad,18,76.989,16.536,243,166,4,NA,NA,NA,0,23785_108_2009,n,NA,NA,NA,NA
2009-04-18T00:00:00Z,2009,108,26008,m,c,0,77.039,16.796,87,NA,NA,18.5,NA,NA,0,26008_108_2009,n,C,23731,13,1
2009-04-18T00:00:00Z,2009,108,26009,f,subad,3,76.914,16.264,181,112,3,154,n,NA,0,26009_108_2009,n,NA,NA,NA,NA
2009-04-20T00:00:00Z,2009,110,23702,m,ad,22,78.544,20.497,223,130,1,216,NA,NA,0,23702_110_2009,n,NA,NA,NA,NA
2009-04-20T00:00:00Z,2009,110,23749,m,ad,15,77.897,18.17,225,140,2,NA,NA,NA,0,23749_110_2009,n,NA,NA,NA,NA
2009-04-22T00:00:00Z,2009,112,7753,f,ad,20,78.323,18.973,191,108,4,162,yr,1,0,7753_112_2009,n,O,NA,NA,NA
2009-04-22T00:00:00Z,2009,112,7839,f,ad,18,78.709,20.294,189,105,2,143,yr,2,0,7839_112_2009,n,C,NA,NA,NA
2009-04-22T00:00:00Z,2009,112,7854,m,ad,20,78.216,19.156,222,134,1,215,NA,NA,0,7854_112_2009,n,NA,NA,NA,NA
2009-04-22T00:00:00Z,2009,112,23479,f,ad,11,78.51,18.844,191,108,1,148,c,1,0,23479_112_2009,c,C,NA,NA,NA
2009-04-22T00:00:00Z,2009,112,23978,m,ad,14,78.188,19.118,234,155,3,NA,NA,NA,0,23978_112_2009,n,NA,NA,NA,NA
2009-04-22T00:00:00Z,2009,112,26010,f,yr,1,78.709,20.294,130,70,NA,47,NA,NA,0,26010_112_2009,n,C,NA,NA,NA
2009-04-22T00:00:00Z,2009,112,26011,f,yr,1,78.709,20.294,134,72,NA,50,NA,NA,0,26011_112_2009,n,NA,NA,NA,NA
2009-04-22T00:00:00Z,2009,112,26012,f,subad,4,78.621,20.12,191,112,4,153,NA,NA,0,26012_112_2009,n,NA,NA,NA,NA
2009-04-22T00:00:00Z,2009,112,26013,m,c,0,78.51,18.844,80,NA,NA,13.25,NA,NA,0,26013_112_2009,n,C,23479,11,1
2009-04-22T00:00:00Z,2009,112,26014,f,yr,1,78.323,18.973,134,75,3,58,NA,NA,0,26014_112_2009,n,NA,NA,NA,NA
2009-04-23T00:00:00Z,2009,113,23624,m,ad,14,77.46,22.775,231,163,4,NA,NA,NA,0,23624_113_2009,n,NA,NA,NA,NA
2009-04-23T00:00:00Z,2009,113,23797,m,subad,4,78.18,20.456,186,110,3,152,NA,NA,0,23797_113_2009,n,NA,NA,NA,NA
2009-04-24T00:00:00Z,2009,114,7773,f,ad,22,78.615,20.058,203,114,3,168,2yr,1,0,7773_114_2009,n,C,NA,NA,NA
2009-04-24T00:00:00Z,2009,114,23985,m,2yr,2,78.615,20.058,164,91,3,103,NA,NA,0,23985_114_2009,n,NA,NA,NA,NA
2009-04-24T00:00:00Z,2009,114,26015,m,2yr,2,77,15.545,154,78,1,66,NA,NA,0,26015_114_2009,n,NA,NA,NA,NA
2009-04-24T00:00:00Z,2009,114,26016,m,ad,11,78.479,18.995,206,136,3,NA,NA,NA,0,26016_114_2009,n,NA,NA,NA,NA
2009-04-25T00:00:00Z,2009,115,26017,m,ad,5,77.126,17.384,205,121,3,NA,NA,NA,0,26017_115_2009,n,NA,NA,NA,NA
2009-04-25T00:00:00Z,2009,115,26018,f,ad,18,77.669,18.335,197,114,3,176,c,1,0,26018_115_2009,c,C,NA,NA,NA
2009-04-25T00:00:00Z,2009,115,26019,f,c,0,77.669,18.335,93,NA,NA,23,NA,NA,0,26019_115_2009,n,C,26018,18,1
2009-04-26T00:00:00Z,2009,116,23703,f,ad,16,78.57,20.819,193,108,3,153,yr,1,0,23703_116_2009,n,C,NA,NA,NA
2009-04-26T00:00:00Z,2009,116,23952,f,yr,1,78.57,20.819,137,71,3,50,NA,NA,0,23952_116_2009,n,C,23703,NA,NA
2009-04-28T00:00:00Z,2009,118,23634,f,ad,15,77.536,15.735,188,93,1,NA,yr,2,0,23634_118_2009,n,NA,NA,NA,NA
2009-04-28T00:00:00Z,2009,118,23752,m,ad,18,78.642,16.577,230,174,3,NA,NA,NA,0,23752_118_2009,n,NA,NA,NA,NA
2009-04-28T00:00:00Z,2009,118,23885,m,ad,16,78.451,16.351,230,158,4,NA,NA,NA,0,23885_118_2009,n,NA,NA,NA,NA
2009-04-28T00:00:00Z,2009,118,23981,f,yr,1,77.536,15.735,155,78,2,NA,NA,NA,0,23981_118_2009,n,NA,23634,NA,NA
2009-04-28T00:00:00Z,2009,118,23982,m,yr,1,77.536,15.735,162,84,2,NA,NA,NA,0,23982_118_2009,n,NA,23634,NA,NA
2010-03-22T00:00:00Z,2010,81,23980,f,subad,4,77.4933333333333,16.06,189,115,4,185,NA,NA,0,23980_81_2010,n,C,NA,NA,NA
2010-03-22T00:00:00Z,2010,81,26020,m,subad,4,77.4933333333333,16.06,185,117,3,NA,NA,NA,0,26020_81_2010,n,NA,NA,NA,NA
2010-03-23T00:00:00Z,2010,82,23637,f,ad,9,76.989,16.242,206,118,2,199,n,NA,0,23637_82_2010,n,C,23636,NA,NA
2010-03-23T00:00:00Z,2010,82,23741,m,ad,18,77.049,16.426,234,187,4,NA,NA,NA,0,23741_82_2010,n,NA,NA,NA,NA
2010-03-23T00:00:00Z,2010,82,23756,m,ad,13,77.526,15.417,225,168,3,NA,NA,NA,0,23756_82_2010,n,NA,NA,NA,NA
2010-03-23T00:00:00Z,2010,82,23816,m,ad,10,77.014,16.534,229,163,3,NA,NA,NA,0,23816_82_2010,n,NA,NA,NA,NA
2010-03-24T00:00:00Z,2010,83,7872,m,ad,17,78.516,19.571,218,159,3,NA,NA,NA,0,7872_83_2010,n,NA,NA,NA,NA
2010-03-24T00:00:00Z,2010,83,26009,f,subad,4,78.6,19.877,188,108,2,152,n,NA,0,26009_83_2010,n,NA,NA,NA,NA
2010-03-24T00:00:00Z,2010,83,26021,m,ad,14,78.605,20.022,236,148,2,NA,NA,NA,0,26021_83_2010,n,NA,NA,NA,NA
2010-03-25T00:00:00Z,2010,84,23811,f,subad,4,77.023,16.559,187,111,3,161,NA,NA,0,23811_84_2010,n,C,23731,NA,NA
2010-03-25T00:00:00Z,2010,84,23966,f,ad,16,77.024,16.396,189,104,2,152,2yr,1,0,23966_84_2010,n,O,NA,NA,NA
2010-03-25T00:00:00Z,2010,84,23967,m,2yr,2,77.024,16.396,178,102,3,136,NA,NA,0,23967_84_2010,n,O,23966,NA,NA
2010-03-25T00:00:00Z,2010,84,26022,m,ad,5,77.001,16.516,208,138,3,NA,NA,NA,0,26022_84_2010,n,NA,NA,NA,NA
2010-03-29T00:00:00Z,2010,88,23797,m,ad,5,78.169,20.652,199,118,3,179,NA,NA,0,23797_88_2010,n,NA,NA,NA,NA
2010-03-29T00:00:00Z,2010,88,26023,f,ad,9,78.531,22.069,181,110,3,161,n,NA,0,26023_88_2010,n,NA,NA,NA,NA
2010-04-01T00:00:00Z,2010,91,23917,f,ad,7,78.59,20.817,182,110,3,164,n,NA,0,23917_91_2010,n,NA,NA,NA,NA
2010-04-01T00:00:00Z,2010,91,26024,m,ad,5,78.228,20.727,197,121,2,181,NA,NA,0,26024_91_2010,n,NA,NA,NA,NA
2010-04-08T00:00:00Z,2010,98,26025,f,ad,13,78.5983333333333,21.1233333333333,190,113,3,171,c,2,0,26025_98_2010,c,NA,NA,NA,NA
2010-04-08T00:00:00Z,2010,98,26026,f,c,0,78.5983333333333,21.1233333333333,73,NA,NA,11,NA,NA,0,26026_98_2010,n,NA,26025,13,2
2010-04-08T00:00:00Z,2010,98,26027,f,c,0,78.5983333333333,21.1233333333333,76,NA,NA,13,NA,NA,0,26027_98_2010,n,NA,26025,13,2
2010-04-10T00:00:00Z,2010,100,7968,m,ad,16,78.634,21.335,220,145,2,NA,NA,NA,0,7968_100_2010,n,NA,NA,NA,NA
2010-04-10T00:00:00Z,2010,100,23379,f,ad,15,78.614,21.087,194,119,3,186,n,NA,0,23379_100_2010,n,NA,NA,NA,NA
2010-04-10T00:00:00Z,2010,100,23531,m,ad,20,78.2666666666667,20.5416666666667,216,149,3,NA,NA,NA,0,23531_100_2010,n,NA,NA,NA,NA
2010-04-10T00:00:00Z,2010,100,23604,f,ad,24,78.0833333333333,20.7916666666667,189,129,3,194,n,NA,0,23604_100_2010,n,NA,NA,NA,NA
2010-04-10T00:00:00Z,2010,100,26028,f,ad,5,78.579,22.025,185,101,3,142,n,NA,0,26028_100_2010,n,NA,NA,NA,NA
2010-04-10T00:00:00Z,2010,100,26029,m,ad,7,78.579,22.025,224,150,3,NA,NA,NA,0,26029_100_2010,n,NA,NA,NA,NA
2010-04-13T00:00:00Z,2010,103,7773,f,ad,23,78.551,19.749,194,111,3,167,n,NA,0,7773_103_2010,n,C,NA,NA,NA
2010-04-13T00:00:00Z,2010,103,23355,m,ad,15,78.551,19.749,227,155,3,NA,NA,NA,0,23355_103_2010,n,NA,NA,NA,NA
2010-04-13T00:00:00Z,2010,103,23694,f,ad,16,78.341,19.376,197,105,2,155,n,NA,0,23694_103_2010,n,C,NA,NA,NA
2010-04-13T00:00:00Z,2010,103,23719,f,ad,9,78.442,19.305,196,105,3,155,n,NA,0,23719_103_2010,n,C,NA,NA,NA
2010-04-13T00:00:00Z,2010,103,23949,m,ad,14,78.5383333333333,19.7583333333333,222,141,3,NA,NA,NA,0,23949_103_2010,n,NA,NA,NA,NA
2010-04-13T00:00:00Z,2010,103,23985,m,subad,3,78.5466666666667,19.785,183,112,3,152,NA,NA,0,23985_103_2010,n,NA,NA,NA,NA
2010-04-13T00:00:00Z,2010,103,23997,m,ad,19,78.2476,19.2726,220,151,2,NA,NA,NA,0,23997_103_2010,n,NA,NA,NA,NA
2010-04-13T00:00:00Z,2010,103,26030,f,ad,6,78.675,20.7383333333333,186,106,2,155,n,NA,0,26030_103_2010,n,NA,NA,NA,NA
2010-04-16T00:00:00Z,2010,106,23672,m,ad,10,78.6316666666667,16.4083333333333,236,163,3,NA,NA,NA,0,23672_106_2010,n,NA,NA,NA,NA
2010-04-16T00:00:00Z,2010,106,23865,m,ad,8,78.6266666666667,16.625,215,143,3,NA,NA,NA,0,23865_106_2010,n,NA,NA,NA,NA
2010-04-16T00:00:00Z,2010,106,23992,f,ad,5,78.445,16.3583333333333,193,133,3,197,n,NA,0,23992_106_2010,n,C,NA,NA,NA
2010-04-16T00:00:00Z,2010,106,26017,m,ad,6,78.55,14.4,213,135,4,NA,NA,NA,0,26017_106_2010,n,NA,NA,NA,NA
2010-04-16T00:00:00Z,2010,106,26031,f,ad,17,78.55,14.4,197,116,3,202,n,NA,0,26031_106_2010,n,NA,NA,NA,NA
2010-04-16T00:00:00Z,2010,106,26032,f,ad,5,78.6266666666667,16.625,195,116,3,189,n,NA,0,26032_106_2010,n,NA,NA,NA,NA
2010-04-17T00:00:00Z,2010,107,26033,f,ad,11,78.5,14.5866666666667,195,113,2,185,c,1,0,26033_107_2010,c,NA,NA,NA,NA
2010-04-17T00:00:00Z,2010,107,26034,m,c,0,78.5,14.5866666666667,84,NA,NA,21.5,NA,NA,0,26034_107_2010,n,NA,26033,11,1
2010-04-18T00:00:00Z,2010,108,23425,f,ad,18,77.798,17.056,190,126,4,NA,n,NA,0,23425_108_2010,n,O,NA,NA,NA
2010-04-18T00:00:00Z,2010,108,23711,m,ad,13,77.87,16.884,238,165,3,NA,NA,NA,0,23711_108_2010,n,NA,NA,NA,NA
2010-04-18T00:00:00Z,2010,108,23944,f,ad,7,77.448,16.448,196,115,3,187,n,NA,0,23944_108_2010,n,C,NA,NA,NA
2010-04-18T00:00:00Z,2010,108,26035,m,subad,3,77.803,16.601,190,115,3,186,NA,NA,0,26035_108_2010,n,NA,NA,NA,NA
2010-04-19T00:00:00Z,2010,109,23731,f,ad,14,77.002,16.537,204,112,2,181,yr,1,0,23731_109_2010,n,C,NA,NA,NA
2010-04-19T00:00:00Z,2010,109,26008,m,yr,1,77.002,16.537,162,94,NA,107,NA,NA,0,26008_109_2010,n,C,23731,NA,NA
2010-04-19T00:00:00Z,2010,109,26036,f,ad,13,76.873,15.965,187,113,3,171,n,NA,0,26036_109_2010,n,NA,NA,NA,NA
2010-04-28T00:00:00Z,2010,118,23979,f,ad,14,78.25,15.67,191,120,3,NA,n,NA,0,23979_118_2010,n,C,NA,NA,NA
2011-04-04T00:00:00Z,2011,94,23992,f,ad,6,78.53883,16.17083,195,122,3,185,c,1,0,23992_94_2011,c,C,NA,NA,NA
2011-04-04T00:00:00Z,2011,94,26037,f,c,0,78.53883,16.17083,69,NA,NA,9.25,NA,NA,0,26037_94_2011,n,C,23992,6,1
2011-04-07T00:00:00Z,2011,97,23803,f,ad,7,79.6945,12.0425,180,97,2,109,n,NA,0,23803_97_2011,n,C,NA,NA,NA
2011-04-07T00:00:00Z,2011,97,23826,f,ad,12,79.7535,11.9459,195,106,3,141,2yr,2,0,23826_97_2011,n,O,NA,NA,NA
2011-04-07T00:00:00Z,2011,97,23831,f,ad,9,79.5974,12.3385,200,108,3,163,c,2,0,23831_97_2011,c,O,NA,NA,NA
2011-04-07T00:00:00Z,2011,97,23987,f,2yr,2,79.7535,11.9459,155,85,3,79,NA,NA,0,23987_97_2011,n,O,23826,NA,NA
2011-04-07T00:00:00Z,2011,97,23988,f,2yr,2,79.7535,11.9459,158,81,3,74,NA,NA,0,23988_97_2011,n,O,23826,NA,NA
2011-04-07T00:00:00Z,2011,97,26038,m,subad,4,79.6945,12.0425,193,107,3,157,NA,NA,0,26038_97_2011,n,NA,NA,NA,NA
2011-04-07T00:00:00Z,2011,97,26039,f,subad,3,79.6065,13.1789,164,91,3,109,NA,NA,0,26039_97_2011,n,NA,NA,NA,NA
2011-04-07T00:00:00Z,2011,97,26040,f,c,0,79.5974,12.3385,82,NA,NA,14.25,NA,NA,0,26040_97_2011,n,O,23831,9,2
2011-04-07T00:00:00Z,2011,97,26041,f,c,0,79.5974,12.3385,79,NA,NA,12.75,NA,NA,0,26041_97_2011,n,O,23831,9,2
2011-04-08T00:00:00Z,2011,98,23688,f,ad,16,79.714,14.1629,203,111,2,170,c,2,0,23688_98_2011,c,C,NA,NA,NA
2011-04-08T00:00:00Z,2011,98,23937,f,ad,6,79.4346,15.5085,203,116,3,188,n,NA,0,23937_98_2011,n,C,NA,NA,NA
2011-04-08T00:00:00Z,2011,98,23939,f,ad,7,79.4466,15.4459,198,113,2,153,n,NA,0,23939_98_2011,n,C,NA,NA,NA
2011-04-08T00:00:00Z,2011,98,23991,m,subad,3,79.4466,15.4459,197,120,NA,173,NA,NA,0,23991_98_2011,n,NA,NA,NA,NA
2011-04-08T00:00:00Z,2011,98,26042,m,c,0,79.714,14.1629,80,NA,NA,12,NA,NA,0,26042_98_2011,n,C,23688,16,2
2011-04-08T00:00:00Z,2011,98,26043,m,c,0,79.714,14.1629,87,NA,NA,16.5,NA,NA,0,26043_98_2011,n,C,23688,16,2
